Usual Hours Worked,Education (yrs),Yearly Earnings,Race,Sex,Usual Weekly Earnings,State,Month in Sample
0,16,80000,White,Male,.,Illinois,2
40,14,22000,White,Female,.,Illinois,2
40,12,29000,White,Female,.,Illinois,2
50,13,45000,White,Male,.,Illinois,8
40,14,20000,White,Female,.,Illinois,8
40,14,75237,White,Female,1283,Illinois,8
40,10,40000,White,Male,769,Illinois,8
40,13,30000,White,Male,577,Illinois,8
50,13,49000,White,Male,981,Illinois,8
40,16,70000,White,Male,1007,Illinois,8
40,16,0,White,Male,.,Illinois,7
0,11,23400,White,Female,340,Illinois,8
40,12,23400,White,Female,325,Illinois,8
40,18,38000,White,Male,1153,Illinois,8
53,12,38684,White,Female,.,Illinois,1
40,13,28000,White,Female,1160,Illinois,8
45,18,47000,White,Male,.,Illinois,3
40,18,28800,White,Female,.,Illinois,3
48,16,45000,White,Male,.,Illinois,3
40,18,47000,White,Male,904,Illinois,4
40,16,21000,White,Female,220,Illinois,4
40,12,18000,White,Female,219,Illinois,8
40,13,22000,White,Female,400,Illinois,8
40,16,74000,White,Male,.,Illinois,5
50,18,25000,Black,Female,.,Illinois,6
50,16,85000,Black,Male,.,Illinois,6
40,8,17000,White,Female,332,Illinois,8
40,8,15600,White,Male,200,Illinois,8
40,13,36000,Black,Male,.,Illinois,7
36,13,32000,Black,Female,.,Illinois,7
40,18,80000,AsianPI,Male,.,Illinois,2
55,16,56000,White,Male,1077,Illinois,8
40,12,76000,White,Male,920,Illinois,8
50,16,26000,White,Male,.,Illinois,6
40,8,13000,White,Male,.,Illinois,6
40,13,23800,Black,Female,.,Illinois,6
40,11,10000,Black,Male,.,Illinois,6
40,13,2300,Black,Female,.,Illinois,6
50,12,45000,White,Male,.,Illinois,7
40,16,0,White,Male,.,Illinois,7
40,12,42000,White,Male,.,Illinois,6
40,12,25000,White,Female,.,Illinois,6
40,12,30000,White,Male,.,Illinois,7
40,12,14000,White,Female,.,Illinois,7
39,8,25000,White,Male,293,Illinois,4
39,10,13080,White,Female,234,Illinois,4
40,12,40000,White,Male,769,Illinois,8
50,13,0,White,Female,.,Illinois,6
45,11,0,White,Male,.,Illinois,5
40,13,13000,White,Male,.,Illinois,2
40,13,41374,White,Male,.,Illinois,3
36,13,13000,White,Female,.,Illinois,3
40,12,14000,White,Male,.,Illinois,3
40,12,16000,White,Female,.,Illinois,3
40,12,19000,White,Male,.,Illinois,3
40,12,18000,White,Female,.,Illinois,3
63,18,58700,White,Male,554,Illinois,8
40,16,26800,White,Female,287,Illinois,8
65,12,18000,White,Male,.,Illinois,5
40,16,51130,White,Female,.,Illinois,5
40,12,34000,White,Male,.,Illinois,5
40,13,20600,White,Male,.,Illinois,6
40,12,9600,White,Female,.,Illinois,1
50,18,37000,White,Male,.,Illinois,7
45,13,24000,White,Female,.,Illinois,7
45,13,55000,White,Male,.,Illinois,7
35,13,18000,White,Female,.,Illinois,7
39,12,3000,White,Female,303,Illinois,4
40,13,31000,White,Female,508,Illinois,4
60,18,88000,White,Male,769,Illinois,8
0,16,16765,White,Female,.,Illinois,1
40,12,25000,White,Female,.,Illinois,1
40,11,30000,White,Male,.,Illinois,1
40,12,30000,White,Male,476,Illinois,8
37,13,40000,White,Female,.,Illinois,2
35,10,20000,White,Male,263,Illinois,8
40,13,42000,White,Male,.,Illinois,3
40,14,22000,White,Female,.,Illinois,3
40,8,30000,White,Male,.,Illinois,1
40,12,30000,White,Male,.,Illinois,2
60,14,45000,White,Male,.,Illinois,5
40,14,9000,White,Male,.,Illinois,5
40,13,11000,White,Female,400,Illinois,8
45,13,33000,White,Female,600,Illinois,8
60,16,33000,White,Male,1057,Illinois,8
40,13,13500,White,Male,515,Illinois,8
0,13,44800,White,Male,885,Illinois,8
0,16,34000,White,Male,.,Illinois,1
50,16,55000,White,Male,.,Illinois,1
40,12,10000,White,Female,.,Illinois,1
45,14,23000,White,Male,.,Illinois,5
40,12,12000,White,Female,.,Illinois,5
45,12,18000,White,Female,.,Illinois,5
40,16,89000,White,Male,.,Illinois,1
40,13,52000,White,Male,831,Illinois,8
40,13,24000,White,Female,462,Illinois,8
45,12,36000,White,Male,.,Illinois,1
40,16,7491,White,Female,.,Illinois,1
0,16,65000,White,Male,.,Illinois,1
40,18,59000,White,Female,.,Illinois,1
55,16,59925,White,Male,.,Illinois,1
35,13,12000,White,Female,.,Illinois,1
0,13,45562,White,Male,.,Illinois,1
50,18,47500,White,Male,.,Illinois,7
50,16,32000,White,Female,.,Illinois,7
40,12,0,White,Male,.,Illinois,7
0,14,0,White,Male,.,Illinois,7
40,16,26000,White,Male,.,Illinois,7
40,13,52322,White,Female,.,Illinois,3
40,16,0,White,Male,.,Illinois,6
40,16,0,White,Female,.,Illinois,6
42,8,16000,White,Female,.,Illinois,5
40,12,25000,White,Male,640,Illinois,4
40,12,20000,White,Female,340,Illinois,4
40,13,7000,White,Female,.,Illinois,3
40,18,34500,White,Male,.,Illinois,6
40,18,37000,White,Female,.,Illinois,6
40,16,32305,White,Male,.,Illinois,5
48,16,48000,White,Male,.,Illinois,3
40,13,11000,White,Female,.,Illinois,3
60,12,32500,White,Male,600,Illinois,8
50,12,28000,White,Female,538,Illinois,8
40,12,15000,White,Male,.,Illinois,2
40,12,25500,White,Male,.,Illinois,2
40,12,23284,White,Female,.,Illinois,6
40,18,49000,White,Male,.,Illinois,6
40,12,18000,White,Female,.,Illinois,7
40,16,8000,White,Female,.,Illinois,7
47,12,32000,White,Male,.,Illinois,5
40,16,32000,White,Female,.,Illinois,5
55,13,38800,White,Male,.,Illinois,5
42,12,24400,White,Male,.,Illinois,6
40,14,30000,White,Female,.,Illinois,6
44,16,82000,White,Male,.,Illinois,6
40,8,12500,White,Male,.,Illinois,6
45,14,50700,White,Male,.,Illinois,6
40,12,26000,White,Male,260,Illinois,4
40,12,21000,White,Female,400,Illinois,4
40,13,1950,White,Female,594,Illinois,4
40,12,57000,White,Male,1112,Illinois,8
38,13,12300,White,Female,263,Illinois,8
40,11,33235,Black,Male,.,Illinois,7
40,12,34000,White,Male,.,Illinois,1
80,12,23000,White,Male,.,Illinois,2
80,12,35000,White,Female,.,Illinois,2
40,14,13747,White,Female,.,Illinois,1
40,14,50000,IndEsk,Male,725,Illinois,8
40,13,6470,White,Female,306,Illinois,8
40,12,41602,White,Male,800,Illinois,4
40,13,24889,White,Female,48,Illinois,4
60,13,18000,White,Female,.,Illinois,2
45,12,17000,White,Female,.,Illinois,2
40,13,7000,White,Female,.,Illinois,2
48,12,50000,White,Male,650,Illinois,8
42,13,33075,White,Male,.,Illinois,1
40,14,43700,White,Female,.,Illinois,1
40,13,25000,White,Female,1160,Illinois,8
42,13,17000,White,Male,.,Illinois,2
50,16,36000,White,Male,.,Illinois,1
45,13,15000,White,Female,.,Illinois,5
40,16,14000,White,Female,.,Illinois,3
35,11,4048,White,Female,.,Illinois,2
40,13,26400,White,Male,.,Illinois,1
40,14,0,White,Female,.,Illinois,1
40,14,14160,White,Female,.,Illinois,1
40,13,25000,White,Female,.,Illinois,7
44,13,35017,White,Female,782,Illinois,4
40,12,24000,White,Male,.,Illinois,1
40,16,17571,White,Female,.,Illinois,7
40,13,50000,White,Male,720,Illinois,4
35,12,9600,White,Female,194,Illinois,4
40,12,26000,White,Male,.,Illinois,6
45,13,25000,White,Female,.,Illinois,6
70,12,35000,White,Male,920,Illinois,4
80,12,34000,White,Male,.,Illinois,7
55,12,6000,White,Male,553,Illinois,8
37,13,31000,White,Female,508,Illinois,8
56,13,75000,White,Male,.,Illinois,5
36,12,7500,White,Female,.,Illinois,5
40,12,14500,White,Male,.,Illinois,2
40,13,22000,White,Female,.,Illinois,2
40,13,12500,White,Female,.,Illinois,2
50,13,30000,White,Male,.,Illinois,2
46,12,18300,White,Female,.,Illinois,2
40,13,33600,White,Male,.,Illinois,4
40,12,34000,White,Male,.,Illinois,1
59,16,89925,White,Male,.,Illinois,1
50,12,0,White,Male,.,Illinois,8
40,16,25000,White,Female,.,Illinois,6
75,12,9000,White,Female,.,Illinois,1
40,10,38000,White,Male,.,Illinois,1
50,13,55000,White,Male,.,Illinois,1
40,13,16000,White,Female,.,Illinois,1
50,12,48000,White,Male,.,Illinois,5
45,14,0,White,Male,.,Illinois,7
57,13,22000,White,Female,.,Illinois,7
90,18,75000,White,Male,.,Illinois,8
45,16,110000,White,Male,1134,Illinois,8
45,12,52000,White,Female,1019,Illinois,8
40,13,76000,White,Male,1250,Illinois,8
40,16,35000,White,Female,.,Illinois,5
0,12,21000,White,Male,.,Illinois,5
40,10,6600,White,Male,.,Illinois,3
45,14,19600,White,Female,.,Illinois,6
0,11,38000,White,Male,.,Illinois,6
40,12,12000,White,Female,.,Illinois,6
42,12,38000,White,Male,.,Illinois,7
40,13,25000,White,Male,.,Illinois,2
40,16,58000,White,Female,.,Illinois,2
40,13,32000,White,Male,620,Illinois,8
40,13,15700,White,Male,.,Illinois,2
0,16,366656,White,Male,.,Illinois,7
40,14,800,White,Male,.,Illinois,8
35,12,15000,White,Female,273,Illinois,8
40,12,0,White,Male,.,Illinois,6
40,12,22000,White,Female,.,Illinois,6
40,12,21000,White,Male,459,Illinois,4
45,16,47490,White,Male,.,Illinois,7
38,12,23500,White,Male,.,Illinois,1
40,16,40000,White,Female,.,Illinois,1
50,11,30800,White,Female,577,Illinois,4
40,12,33780,White,Male,926,Michigan,4
40,13,23000,White,Female,316,Illinois,4
40,12,42000,White,Male,.,Illinois,3
40,13,8700,White,Female,.,Illinois,3
40,12,21000,White,Female,.,Illinois,3
55,16,24000,White,Male,.,Illinois,3
57,12,0,White,Male,.,Illinois,2
58,13,2343,White,Female,.,Illinois,2
45,13,29000,White,Female,.,Illinois,6
42,13,17000,White,Female,.,Illinois,6
40,16,4000,White,Male,200,Illinois,4
40,13,10400,White,Female,200,Illinois,4
40,12,23000,White,Female,442,Michigan,8
40,12,11000,White,Female,100,Michigan,8
40,12,23000,White,Male,506,Michigan,4
60,16,17500,White,Male,769,Michigan,4
60,18,135000,White,Male,2019,Illinois,4
65,16,48000,White,Male,.,Illinois,2
40,13,29000,White,Female,.,Illinois,5
45,16,50000,White,Male,.,Illinois,3
40,11,9500,White,Male,.,Michigan,3
40,12,30000,Black,Male,.,Michigan,1
40,12,30000,Black,Female,.,Michigan,1
40,12,8000,Black,Female,.,Michigan,1
50,16,70000,White,Male,.,Michigan,2
40,12,0,White,Male,.,Michigan,6
40,12,51338,White,Male,.,Michigan,7
40,12,21000,White,Male,.,Michigan,7
55,13,18500,Black,Male,.,Michigan,7
40,13,12000,White,Female,.,Michigan,3
75,16,48000,White,Male,2885,Michigan,4
50,16,28500,White,Female,.,Michigan,1
0,13,20000,White,Male,.,Michigan,5
40,16,3000,White,Female,400,Michigan,4
40,12,13000,White,Female,.,Michigan,3
40,12,0,White,Female,.,Michigan,3
40,12,8000,White,Female,.,Michigan,3
40,12,13000,White,Female,.,Michigan,3
40,12,72000,White,Male,.,Michigan,3
40,13,12000,White,Female,.,Michigan,7
40,14,23000,White,Female,.,Michigan,2
40,16,57782,White,Female,450,Michigan,4
40,13,11000,White,Female,.,Michigan,3
40,16,59280,White,Male,.,Michigan,6
45,16,101740,White,Male,.,Michigan,2
50,16,106280,White,Female,.,Michigan,2
40,18,48500,White,Female,.,Michigan,1
39,18,6500,White,Male,.,Michigan,1
40,12,49000,White,Male,.,Michigan,1
43,16,66300,White,Male,.,Michigan,2
50,12,30000,White,Male,.,Michigan,1
40,13,22000,White,Male,.,Michigan,1
40,12,35000,White,Female,.,Michigan,1
40,12,21400,White,Male,400,Michigan,8
40,13,19698,White,Female,.,Michigan,1
40,12,54000,White,Male,.,Michigan,5
40,13,25000,White,Male,.,Michigan,7
40,12,9000,White,Female,.,Michigan,3
45,18,115000,AsianPI,Male,.,Michigan,7
40,12,23596,White,Male,.,Michigan,1
40,12,13082,White,Female,.,Michigan,1
50,12,0,White,Male,.,Michigan,1
42,12,75000,White,Male,.,Michigan,7
40,13,27000,White,Female,.,Michigan,6
40,13,109925,White,Male,.,Michigan,6
60,12,61000,White,Male,1629,Michigan,4
52,13,13000,White,Female,469,Michigan,4
35,13,19294,White,Male,.,Michigan,7
50,13,31009,White,Female,.,Michigan,1
40,12,11000,White,Female,.,Michigan,6
40,12,48000,White,Male,.,Michigan,2
70,13,108600,White,Male,.,Michigan,2
40,16,90000,White,Male,.,Michigan,2
40,16,75000,White,Female,.,Michigan,2
40,8,58000,White,Female,.,Michigan,2
52,13,15882,White,Female,.,Michigan,2
40,8,24300,White,Male,.,Michigan,5
40,11.5,28000,White,Female,.,Michigan,5
38,14,38480,White,Female,1127,Michigan,8
45,13,53000,White,Male,1019,Michigan,8
45,16,13000,White,Female,577,Michigan,8
40,16,37000,White,Male,.,Michigan,3
50,13,89925,White,Male,1154,Michigan,8
40,16,46000,White,Female,885,Michigan,8
60,13,40000,White,Male,.,Michigan,1
40,13,85000,White,Male,.,Michigan,6
50,18,0,White,Male,.,Michigan,2
50,18,108000,White,Male,2077,Michigan,8
0,16,91000,White,Male,.,Michigan,8
0,12,4000,Black,Female,.,Michigan,6
40,13,19000,White,Male,230,Michigan,4
0,13,59925,White,Male,.,Michigan,3
50,18,306731,White,Male,.,Michigan,2
40,12,48000,White,Male,.,Michigan,6
40,12,37300,White,Male,.,Michigan,6
65,13,15000,White,Female,.,Michigan,1
60,16,0,White,Male,.,Michigan,1
40,12,18720,Black,Male,.,Michigan,6
40,12,25000,White,Male,.,Michigan,6
35,12,20400,White,Male,.,Michigan,5
50,12,37000,IndEsk,Male,.,Michigan,7
40,11,23000,White,Female,.,Michigan,7
50,16,22000,White,Male,725,Michigan,4
40,14,30000,White,Male,.,Michigan,1
40,12,41000,Black,Male,.,Michigan,6
40,12,0,Black,Female,.,Michigan,6
40,12,35000,White,Female,370,Michigan,8
40,12,30000,White,Male,577,Michigan,8
40,16,50000,White,Male,962,Michigan,8
40,18,42900,White,Female,.,Michigan,3
40,13,22500,White,Female,.,Michigan,1
40,18,67000,White,Male,.,Michigan,1
45,12,36800,White,Male,.,Michigan,1
40,12,48000,White,Male,.,Michigan,6
40,13,32000,White,Male,.,Michigan,7
36,16,3400,White,Female,.,Michigan,7
35,12,10000,White,Female,.,Michigan,7
65,12,16748,White,Male,400,Michigan,8
60,13,60000,White,Male,.,Michigan,3
40,13,32286,White,Male,.,Michigan,6
40,16,38587,White,Female,.,Michigan,6
40,14,20000,White,Female,.,Michigan,3
40,14,20000,White,Male,.,Michigan,3
40,12,32000,White,Female,.,Michigan,2
40,12,49000,White,Male,.,Michigan,2
40,13,39000,White,Male,.,Michigan,5
40,13,52000,White,Male,.,Michigan,5
40,12,8000,White,Female,.,Michigan,5
40,13,32000,White,Male,.,Michigan,3
40,13,22000,White,Male,.,Michigan,6
40,13,22000,White,Female,.,Michigan,6
50,12,19733,White,Male,.,Michigan,2
40,16,40000,White,Female,.,Michigan,2
40,12,10000,Black,Female,.,Michigan,2
62,18,59925,White,Male,.,Michigan,1
40,13,0,White,Male,.,Michigan,1
60,14,40000,White,Male,.,Michigan,3
40,13,0,White,Female,.,Michigan,3
40,13,99000,White,Male,.,Michigan,5
40,16,40000,White,Female,.,Michigan,5
48,12,60000,White,Male,.,Michigan,5
50,18,18000,White,Female,346,Michigan,8
65,12,49000,White,Male,.,Michigan,7
50,12,0,White,Female,.,Michigan,7
40,16,29000,White,Female,.,Michigan,7
50,16,45900,White,Male,.,Michigan,3
45,16,70000,White,Male,.,Michigan,3
40,12,40000,White,Male,.,Michigan,5
50,18,45000,White,Male,673,Michigan,8
0,12,28998,White,Male,.,Michigan,7
40,12,13000,White,Male,.,Michigan,5
40,16,70000,White,Male,.,Michigan,7
40,12,15000,White,Male,466,Michigan,8
40,13,36000,White,Male,692,Michigan,8
40,13,15000,White,Male,.,Michigan,2
60,18,306731,White,Male,.,Michigan,2
50,18,103500,White,Female,.,Michigan,2
0,13,50000,White,Male,.,Michigan,2
48,13,45000,White,Female,.,Michigan,2
0,12,32000,White,Male,.,Michigan,8
40,12,20000,White,Female,.,Michigan,8
40,13,40000,White,Female,.,Michigan,3
40,13,35000,White,Male,.,Michigan,3
40,12,23000,White,Female,.,Michigan,3
45,16,48000,White,Male,.,Michigan,6
40,13,8000,White,Female,.,Michigan,7
40,12,25000,White,Male,.,Michigan,7
45,13,29000,White,Female,673,Michigan,8
50,18,55000,White,Female,.,Michigan,3
40,12,11600,White,Female,456,Michigan,4
82,13,62000,White,Male,962,Michigan,4
35,13,20000,White,Female,350,Michigan,4
45,13,8840,White,Female,.,Michigan,1
46,13,5029,White,Female,.,Michigan,1
40,12,24000,Black,Female,.,Michigan,1
41,16,48000,Black,Male,.,Michigan,1
45,18,35000,White,Female,.,Michigan,2
0,16,52000,Black,Female,565,Michigan,4
0,16,41000,White,Female,.,Michigan,6
45,13,45500,White,Female,.,Michigan,6
50,12,50000,White,Male,962,Michigan,8
40,13,41000,White,Female,.,Michigan,6
60,12,39000,White,Male,.,Michigan,6
36,13,11000,White,Male,.,Michigan,1
45,16,69000,White,Female,.,Michigan,2
40,18,65000,White,Female,.,Michigan,7
70,16,64000,White,Male,.,Michigan,7
40,13,0,White,Male,.,Michigan,8
70,12,18000,White,Male,.,Michigan,7
99,12,0,White,Female,.,Michigan,7
38,16,58000,White,Female,.,Michigan,7
45,13,45000,White,Male,.,Michigan,7
70,12,53287,White,Male,.,Michigan,7
40,13,41200,White,Female,.,Michigan,7
40,13,59925,White,Male,.,Michigan,7
80,12,16000,Black,Female,.,Michigan,2
40,13,60000,White,Male,960,Michigan,4
35,12,8000,White,Female,264,Michigan,4
60,16,0,White,Male,.,Michigan,8
40,13,30000,White,Male,619,Michigan,8
40,12,22000,White,Female,424,Michigan,8
0,13,45240,White,Male,961,Michigan,4
0,12,28901,IndEsk,Female,396,Michigan,4
45,12,10000,White,Female,300,Michigan,4
40,12,17000,White,Male,.,Michigan,1
45,12,42000,White,Male,.,Michigan,2
40,12,20000,White,Female,.,Michigan,2
0,13,40000,White,Male,.,Michigan,1
65,13,30000,White,Male,.,Michigan,7
70,16,28000,White,Male,.,Michigan,7
40,13,21000,White,Female,425,Michigan,8
40,13,45000,White,Male,.,Michigan,8
40,11,6000,White,Male,.,Michigan,3
40,11.5,21000,White,Male,.,Michigan,3
45,13,52000,Black,Male,.,Michigan,3
40,12,23900,White,Female,.,Michigan,3
0,13,29000,White,Female,.,Michigan,6
45,13,43600,White,Male,.,Michigan,6
36,13,23000,White,Male,.,Michigan,6
43,13,24500,White,Female,.,Michigan,6
45,12,46000,White,Male,.,Michigan,7
40,12,0,White,Male,.,Michigan,2
48,12,42000,White,Male,1333,Michigan,8
50,10,31000,White,Male,550,Michigan,8
40,13,35000,Black,Female,.,Michigan,2
65,13,20000,Black,Male,.,Michigan,2
40,18,56000,White,Female,.,Michigan,1
60,12,24000,White,Female,.,Michigan,2
40,13,28750,White,Male,.,Michigan,2
40,13,45000,White,Male,.,Michigan,2
65,13,85000,White,Female,.,Michigan,2
40,12,20800,White,Male,.,Michigan,1
73,13,34000,White,Male,.,Michigan,2
0,16,35000,White,Female,.,Michigan,2
60,16,42000,White,Female,.,Michigan,5
40,12,27500,White,Male,.,Michigan,5
55,13,402204,White,Female,.,Michigan,5
40,12,4900,White,Female,.,Michigan,5
0,13,0,White,Female,.,Michigan,7
60,12,0,White,Male,.,Michigan,3
40,14,30000,White,Female,.,Michigan,7
44,12,8000,White,Male,.,Michigan,7
45,16,60000,White,Male,.,Michigan,3
40,14,28000,White,Female,.,Michigan,7
40,16,32000,White,Male,.,Michigan,7
40,16,40000,White,Female,.,Michigan,7
40,12,18600,White,Male,.,Michigan,7
40,13,24800,White,Female,.,Michigan,7
40,16,41000,White,Male,.,Michigan,3
35,16,21000,White,Female,.,Michigan,3
40,18,15000,White,Female,288,Michigan,4
45,12,25000,White,Male,460,Michigan,4
40,13,75000,White,Male,.,Michigan,3
37,12,25000,White,Female,.,Michigan,3
60,12,54900,White,Male,.,Michigan,6
43,12,25000,White,Male,.,Michigan,1
40,16,20000,White,Female,.,Michigan,1
50,18,314731,White,Male,.,Michigan,3
40,13,20000,White,Female,110,Michigan,4
40,12,24000,Black,Male,.,Michigan,5
40,16,29000,White,Female,.,Michigan,6
40,12,20000,White,Female,.,Michigan,1
0,12,25000,White,Male,.,Michigan,1
40,12,39000,White,Female,.,Michigan,5
40,12,13000,White,Male,.,Michigan,5
40,13,39000,White,Male,.,Michigan,1
40,16,22000,White,Male,.,Michigan,7
41,16,50000,White,Female,731,Michigan,8
55,12,135000,White,Male,2577,Michigan,8
57,16,104000,White,Male,.,Michigan,8
0,12,12500,White,Female,.,Michigan,1
40,12,8000,White,Male,.,Michigan,6
40,12,13000,White,Male,270,Michigan,8
40,18,41000,White,Male,.,Michigan,3
40,18,60000,White,Male,1154,Michigan,8
40,12,1100,White,Female,220,Michigan,8
38,16,60000,White,Male,.,Michigan,2
40,16,30000,White,Female,.,Michigan,2
40,13,33000,White,Male,.,Michigan,2
40,16,30000,White,Female,.,Michigan,2
50,16,50000,White,Male,.,Michigan,2
40,11.5,27040,White,Male,.,Michigan,2
40,12,27600,White,Male,400,Michigan,4
40,12,3162,White,Female,460,Michigan,4
40,13,15726,White,Male,400,Michigan,4
40,12,19056,White,Male,400,Michigan,4
40,16,25000,White,Female,.,Michigan,3
40,12,20000,AsianPI,Female,.,Michigan,7
55,16,28000,AsianPI,Male,.,Michigan,7
40,14,17000,AsianPI,Male,.,Michigan,7
40,11,49537,White,Male,350,Michigan,4
40,12,11620,White,Female,300,Michigan,4
40,12,49400,White,Male,.,Michigan,5
40,13,41600,White,Female,.,Michigan,5
40,16,40000,White,Male,962,Michigan,4
40,16,53000,White,Male,.,Michigan,3
40,12,50000,White,Male,.,Michigan,3
40,13,19200,White,Male,.,Michigan,3
40,16,23000,White,Female,.,Michigan,7
55,11.5,18000,White,Male,500,Michigan,4
40,16,32000,White,Female,.,Michigan,3
45,12,16000,White,Male,.,Michigan,3
80,16,73000,White,Male,.,Michigan,5
50,16,0,White,Female,.,Michigan,5
40,12,60000,White,Male,.,Michigan,4
40,11,15340,Black,Male,.,Michigan,6
40,12,10000,White,Male,.,Michigan,6
